materials,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Product 19,Product 20,Product 21,Product 22,Product 23,Product 24,Product 25,Product 26,Product 27,Product 28,Product 29,Product 30,Product 31,Product 32,Product 33,Product 34,Product 35,Product 36,Product 37,Product 38,Product 39,Product 40,Product 41,Product 42,Product 43,Product 44,Product 45,Product 46,Product 47,Product 48,Product 49,Product 50,Product 51,Product 52,Product 53,Product 54,Product 55,Product 56,Product 57,Product 58,Product 59,Product 60,Product 61,Product 62,Product 63,Product 64,Product 65,Product 66,Product 67,Product 68,Product 69,Product 70,Product 71,Product 72,Product 73,Product 74,Product 75,Product 76,Product 77,Product 78,Product 79,Product 80,Product 81,Product 82,Product 83,Product 84,Product 85,Product 86,Product 87,Product 88,Product 89,Product 90,Product 91,Product 92,Product 93,Product 94,Product 95,Product 96,Product 97,Product 98,Product 99,Product 100
367,0.0,0.0,40.62,0.0,40.38,28.27,0.0,23.65,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.62,0.0,0.0,41.39,0.0,31.17,34.39,0.0,0.0,0.0,0.0,0.0,0.0,25.74,0.0,0.0,0.0,0.0,57.79,0.0,0.0,34.79,0.0,34.75,0.0,37.26,0.0,21.93,0.0,0.0,36.83,0.0,44.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51,38.34,46.84,0.0,40.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92,44.7,0.0,0.0,0.0,0.0,0.0,0.0,28.63,0.0,0.0,41.97,0.0,0.0,0.0,0.0,33.52,0.0,0.0,0.0,0.0,0.0,0.0,33.73
368,0.0,0.0,0.0,0.0,31.18,73.12,0.0,0.0,0.0,0.0,0.0,54.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,41.5,0.0,0.0,62.62,0.0,69.96,0.0,43.43,0.0,21.36,28.21,0.0,0.0,0.0,0.0,0.0,0.0,72.23,0.0,36.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.69,0.0,39.07,0.0,32.92,0.0,0.0,0.0,0.0,33.06,0.0,0.0,26.07,0.0,62.65,38.79,0.0,0.0,0.0,0.0,42.7,0.0,46.08,0.0,17.42,49.57,0.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,54.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84,41.68,0.0,0.0,35.99
369,0.0,61.89,0.0,0.0,65.76,35.88,0.0,0.0,33.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.43,0.0,55.28,20.08,0.0,0.0,0.0,72.67,38.41,39.86,53.5,71.12,0.0,0.0,0.0,0.0,29.48,44.6,56.41,0.0,0.0,57.54,0.0,0.0,0.0,0.0,0.0,0.0,43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.19,0.0,47.92,36.57,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28,0.0,0.0,20.41,0.0,0.0,32.83,0.0,54.85,0.0,0.0,31.53,0.0,43.81,25.85,57.99,0.0,37.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.76,60.21,32.12,0.0,60.92,0.0
370,0.0,0.0,0.0,61.13,0.0,0.0,34.66,0.0,81.34,0.0,41.86,0.0,0.0,57.82,30.3,60.65,32.59,0.0,40.8,0.0,34.02,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,57.29,0.0,25.19,41.74,0.0,0.0,0.0,33.0,0.0,23.5,0.0,32.79,0.0,0.0,37.91,47.7,31.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.12,0.0,57.42,33.55,0.0,0.0,0.0,31.99,0.0,0.0,0.0,60.18,29.52,0.0,0.0,37.0,0.0,34.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31,47.68,0.0,0.0,0.0,32.37,0.0,0.0,0.0,0.0,0.0,21.83,0.0,0.0
371,0.0,0.0,0.0,49.97,34.12,42.58,38.5,28.53,0.0,0.0,0.0,45.78,0.0,47.86,0.0,34.92,0.0,37.77,42.5,36.42,0.0,0.0,41.37,0.0,0.0,0.0,0.0,0.0,33.74,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,61.79,43.94,0.0,30.45,0.0,0.0,0.0,43.25,24.08,0.0,0.0,0.0,0.0,45.23,53.68,0.0,31.95,0.0,0.0,51.13,45.09,33.19,0.0,34.14,50.22,55.5,0.0,36.69,0.0,0.0,0.0,32.79,0.0,0.0,0.0,44.95,0.0,0.0,31.84,35.09,0.0,23.54,58.79,0.0,0.0,0.0,0.0,0.0,0.0,49.13,0.0,0.0,0.0,0.0,36.17,0.0,61.88,0.0,21.8,43.5,36.46,0.0,0.0
372,0.0,0.0,0.0,16.72,0.0,0.0,0.0,0.0,53.06,0.0,0.0,0.0,0.0,0.0,0.0,41.48,0.0,0.0,0.0,0.0,0.0,25.83,0.0,28.99,21.47,18.68,0.0,0.0,0.0,29.96,0.0,33.17,0.0,0.0,0.0,32.74,0.0,0.0,31.33,38.58,0.0,0.0,0.0,34.57,17.26,32.19,0.0,66.5,0.0,49.77,0.0,0.0,0.0,0.0,49.55,0.0,47.22,0.0,0.0,0.0,33.91,0.0,0.0,39.11,30.21,50.88,36.03,0.0,34.1,0.0,0.0,0.0,0.0,29.85,0.0,0.0,0.0,29.66,0.0,71.65,17.89,0.0,0.0,46.62,49.21,0.0,24.34,0.0,0.0,0.0,27.7,0.0,0.0,38.29,0.0,0.0,0.0,37.97,0.0,0.0
373,0.0,0.0,0.0,28.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.93,0.0,39.76,0.0,0.0,0.0,0.0,34.34,64.7,0.0,0.0,49.81,0.0,28.73,23.87,0.0,41.26,0.0,23.35,0.0,0.0,49.06,0.0,0.0,17.05,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81,40.81,0.0,33.46,0.0,0.0,33.38,38.72,20.04,0.0,0.0,0.0,0.0,49.12,47.15,0.0,38.54,22.05,30.63,0.0,32.47,54.87,0.0,0.0,0.0,20.35,49.72,0.0,39.28,72.98,36.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06,55.7,0.0,40.17,25.24,0.0
374,0.0,42.31,38.8,54.41,42.85,0.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.66,28.15,0.0,0.0,0.0,0.0,31.53,20.43,35.84,27.84,0.0,0.0,0.0,46.24,0.0,0.0,27.49,33.09,0.0,56.17,0.0,60.73,0.0,0.0,0.0,0.0,34.21,0.0,0.0,42.21,0.0,52.54,0.0,42.36,0.0,38.35,0.0,27.93,0.0,28.21,0.0,42.52,0.0,0.0,0.0,0.0,0.0,0.0,53.68,0.0,0.0,0.0,0.0,0.0,52.99,0.0,0.0,0.0,38.04,0.0,0.0,0.0,0.0,36.08,0.0,0.0,0.0,40.71,0.0,30.92,38.07,0.0,0.0,0.0,0.0,0.0,0.0,15.45,0.0,0.0,61.34,41.89
375,20.88,0.0,0.0,47.64,0.0,17.95,31.18,49.8,38.24,0.0,47.47,30.32,0.0,0.0,0.0,0.0,22.87,0.0,0.0,0.0,0.0,0.0,32.4,41.82,0.0,74.73,0.0,48.33,30.3,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,24.36,35.94,0.0,24.05,36.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27,42.92,0.0,0.0,0.0,28.62,0.0,36.41,49.47,28.47,0.0,0.0,0.0,20.65,0.0,0.0,28.73,0.0,0.0,47.31,0.0,49.4,35.48,0.0,32.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26,29.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.32,0.0,47.77
376,69.8,0.0,0.0,0.0,0.0,39.03,0.0,30.97,52.07,0.0,0.0,66.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,0.0,45.73,49.2,45.81,28.83,42.85,0.0,0.0,0.0,43.85,33.68,37.96,55.42,0.0,0.0,0.0,0.0,0.0,0.0,29.16,21.23,0.0,0.0,22.11,0.0,0.0,0.0,0.0,0.0,0.0,39.89,38.18,27.26,0.0,46.15,0.0,50.27,0.0,49.63,48.84,31.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,62.98,0.0,0.0,0.0,0.0,59.07,0.0,0.0,0.0,0.0,0.0,0.0,44.99,33.79,0.0
377,0.0,47.26,0.0,0.0,0.0,0.0,0.0,36.16,32.2,29.55,46.21,43.9,39.96,46.18,0.0,0.0,45.03,0.0,0.0,0.0,0.0,35.74,0.0,0.0,25.37,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,58.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21,0.0,0.0,39.08,37.2,0.0,0.0,0.0,43.52,20.79,0.0,0.0,12.84,0.0,0.0,0.0,0.0,44.07,0.0,50.9,43.27,48.69,37.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,0.0,54.15,0.0,0.0,25.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,0.0,49.08,35.66,43.9,44.66,0.0,52.51,45.53
378,43.67,0.0,0.0,0.0,0.0,51.37,63.04,52.92,0.0,49.4,0.0,0.0,0.0,50.17,38.29,0.0,0.0,40.2,0.0,0.0,0.0,0.0,33.15,0.0,50.58,35.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.31,0.0,0.0,60.75,0.0,0.0,0.0,0.0,0.0,35.99,37.41,49.19,68.42,90.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.51,0.0,46.37,0.0,0.0,46.38,0.0,0.0,0.0,28.82,21.73,0.0,40.86,0.0,64.3,0.0,0.0,44.45,0.0,0.0,0.0,0.0,0.0,24.64,40.3,54.18,48.41,0.0,36.29,0.0,0.0,37.06,0.0,0.0,0.0,0.0,0.0,0.0,57.39,0.0,30.47,0.0,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44,30.34,24.2,0.0,44.1,54.76,31.48,0.0,0.0,0.0,0.0,0.0,71.6,37.68,41.66,0.0,35.79,0.0,27.84,29.55,0.0,0.0,0.0,70.98,0.0,0.0,37.09,0.0,33.84,0.0,0.0,0.0,26.45,55.99,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,43.29,0.0,0.0,0.0,0.0,46.16,0.0,60.86,29.24,0.0,0.0,54.64,30.98,0.0,67.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72,42.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39,0.0,0.0,34.56,0.0,49.46,0.0,0.0,0.0,0.0,0.0,56.64,0.0,0.0,0.0,23.05
380,0.0,0.0,26.14,0.0,0.0,0.0,38.24,0.0,0.0,54.66,0.0,30.05,0.0,0.0,0.0,20.85,59.43,62.42,35.95,76.27,0.0,40.92,0.0,33.46,38.59,36.4,0.0,55.0,0.0,0.0,0.0,0.0,0.0,57.72,48.3,43.44,0.0,0.0,0.0,42.39,31.19,0.0,0.0,0.0,0.0,0.0,0.0,53.56,38.24,46.13,39.89,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,35.48,42.15,55.77,38.75,70.31,0.0,0.0,0.0,27.94,0.0,0.0,0.0,20.56,0.0,0.0,0.0,0.0,34.59,28.51,0.0,22.3,0.0,0.0,29.82,0.0,0.0,22.68,0.0,0.0,38.79,25.17,37.08,0.0,34.48,0.0,47.44,0.0
381,0.0,0.0,29.71,0.0,0.0,0.0,0.0,42.54,0.0,28.61,37.86,0.0,60.21,48.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,64.91,0.0,33.67,0.0,0.0,45.67,0.0,21.88,0.0,0.0,0.0,77.31,62.21,0.0,42.38,0.0,0.0,35.63,0.0,30.42,0.0,0.0,0.0,45.42,0.0,33.75,0.0,64.93,0.0,36.46,27.45,58.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27,0.0,0.0,0.0,0.0,0.0,0.0,34.41,0.0,0.0,41.57,0.0,23.05,0.0,43.52,0.0,35.44,0.0,0.0,46.23,22.8,0.0,0.0,47.65,45.8,27.69,60.23,32.52,0.0,25.77,0.0,0.0,0.0,48.53,0.0,0.0,22.02
382,0.0,0.0,71.13,0.0,0.0,0.0,22.66,0.0,33.55,42.47,0.0,0.0,30.63,0.0,0.0,51.66,43.5,0.0,0.0,0.0,0.0,0.0,0.0,84.25,0.0,0.0,0.0,0.0,0.0,27.32,0.0,0.0,41.41,0.0,0.0,0.0,0.0,54.56,0.0,45.98,19.72,0.0,0.0,39.72,23.58,0.0,0.0,0.0,27.03,24.28,0.0,0.0,0.0,0.0,35.39,40.0,31.38,22.88,0.0,0.0,0.0,0.0,0.0,58.59,0.0,0.0,28.96,0.0,0.0,69.38,0.0,0.0,73.88,0.0,0.0,0.0,0.0,58.86,0.0,0.0,0.0,20.31,0.0,0.0,0.0,0.0,25.47,61.21,0.0,56.29,0.0,40.47,0.0,0.0,0.0,0.0,38.69,0.0,39.69,38.29
383,53.26,0.0,23.29,0.0,0.0,0.0,32.46,0.0,0.0,0.0,0.0,29.82,0.0,27.4,17.61,0.0,0.0,0.0,0.0,0.0,0.0,51.96,0.0,0.0,0.0,30.18,55.92,0.0,37.68,0.0,0.0,0.0,67.21,0.0,39.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76,0.0,0.0,0.0,0.0,0.0,35.73,0.0,0.0,29.24,0.0,0.0,0.0,34.9,0.0,46.53,24.81,0.0,27.19,0.0,27.83,0.0,0.0,49.36,0.0,45.73,0.0,0.0,52.2,52.12,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,33.2,0.0,28.3,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0,50.29,0.0,0.0,61.55,43.46,0.0,0.0,0.0,0.0,0.0,21.07,16.35,0.0,0.0,0.0,0.0,0.0,43.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,0.0,46.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26,0.0,27.72,0.0,0.0,0.0,35.52,42.13,0.0,44.45,73.68,41.81,0.0,0.0,40.42,32.26,0.0,0.0,37.57,32.73,55.69,0.0,35.88,50.8,64.16,35.9,64.28,49.35,0.0,0.0,0.0,42.65,0.0,0.0,0.0,20.09,0.0,49.13,0.0,47.82,36.79,0.0,0.0,0.0,0.0,0.0,0.0,38.43,0.0,32.72,0.0,20.65,0.0,0.0,0.0,50.37,0.0,94.35,0.0
385,0.0,0.0,55.7,0.0,0.0,0.0,69.8,0.0,25.46,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.85,33.39,33.95,33.75,0.0,0.0,0.0,0.0,47.34,0.0,0.0,0.0,0.0,40.13,0.0,0.0,0.0,19.52,0.0,59.71,0.0,0.0,0.0,0.0,59.71,30.69,61.28,0.0,51.03,0.0,0.0,47.0,27.49,0.0,0.0,0.0,56.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,0.0,0.0,35.09,17.96,35.97,0.0,0.0,30.82,0.0,0.0,0.0,0.0,49.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,50.47,45.99,40.98,50.16,0.0,32.34,24.33,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,30.34,32.85,57.58,0.0,34.4,0.0,35.81,0.0,0.0,0.0,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,0.0,35.44,65.47,19.98,25.19,0.0,0.0,0.0,0.0,37.47,37.23,0.0,44.22,0.0,0.0,25.94,0.0,31.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,0.0,0.0,35.73,64.53,0.0,0.0,0.0,0.0,0.0,63.82,0.0,0.0,33.49,0.0,0.0,0.0,0.0,0.0,0.0,29.01,0.0,0.0,0.0,0.0,0.0,40.74,0.0,33.98,64.34,22.98,0.0,0.0,0.0,0.0,68.74
387,0.0,0.0,63.93,0.0,0.0,0.0,0.0,33.77,51.98,50.01,0.0,50.99,36.94,30.55,0.0,0.0,0.0,0.0,0.0,55.49,0.0,22.39,0.0,0.0,57.18,0.0,0.0,0.0,0.0,0.0,34.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.09,0.0,26.58,0.0,0.0,46.81,37.7,37.91,46.41,23.47,0.0,0.0,0.0,0.0,53.3,0.0,0.0,0.0,88.19,41.23,0.0,0.0,37.39,23.47,0.0,0.0,23.91,0.0,0.0,0.0,0.0,29.24,25.51,0.0,0.0,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,56.13,19.34,0.0,88.57,0.0,0.0,0.0,56.1,36.63,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,45.57,0.0,24.18,42.85,0.0,0.0,0.0,0.0,27.82,39.4,0.0,0.0,0.0,25.37,0.0,0.0,0.0,0.0,63.57,57.23,0.0,40.86,0.0,68.52,24.35,0.0,34.33,0.0,0.0,0.0,45.84,41.51,22.99,0.0,0.0,30.9,44.81,60.04,32.63,59.38,0.0,0.0,0.0,36.28,0.0,0.0,0.0,43.57,0.0,0.0,0.0,44.01,24.78,64.43,0.0,33.75,0.0,0.0,0.0,21.32,32.28,0.0,60.51,0.0,0.0,0.0,20.0,25.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27,0.0,0.0,39.76,0.0,0.0,17.91,0.0,0.0,21.73,0.0,0.0,60.93,0.0,56.67,53.56,33.41,28.7,0.0,0.0,0.0,0.0,0.0,37.83,0.0
389,0.0,0.0,28.16,0.0,0.0,31.15,0.0,0.0,0.0,0.0,0.0,25.19,0.0,0.0,0.0,37.38,0.0,33.31,56.22,0.0,0.0,0.0,38.2,0.0,0.0,54.18,28.86,0.0,0.0,0.0,32.29,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96,23.65,45.24,0.0,0.0,0.0,0.0,31.01,34.27,38.12,61.09,0.0,0.0,67.47,0.0,47.73,0.0,0.0,0.0,0.0,0.0,75.46,56.71,32.52,0.0,0.0,0.0,0.0,40.63,57.36,0.0,26.92,0.0,51.58,0.0,0.0,0.0,0.0,55.83,67.99,0.0,0.0,0.0,0.0,0.0,0.0,33.39,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62,21.17,0.0,0.0,45.52,0.0,0.0,0.0,0.0,30.47,0.0,64.48,0.0,35.9,0.0,0.0,79.06,0.0,0.0,0.0,0.0,0.0,57.74,0.0,0.0,0.0,0.0,0.0,37.7,42.48,31.95,0.0,0.0,0.0,0.0,58.07,0.0,0.0,29.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86,0.0,38.15,0.0,0.0,25.31,28.97,26.94,0.0,39.64,0.0,0.0,0.0,0.0,30.43,41.44,0.0,31.68,0.0,0.0,32.67,0.0,0.0,50.01,0.0,33.25,54.63,0.0,0.0,0.0,0.0,0.0,0.0,36.88,0.0,0.0,0.0,53.13,42.51,0.0,25.97,0.0,0.0,44.3,0.0,57.48,0.0
391,0.0,23.89,0.0,72.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.44,51.47,0.0,0.0,29.03,26.8,45.92,0.0,0.0,0.0,0.0,64.09,0.0,23.6,0.0,29.21,24.0,0.0,0.0,35.74,44.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,0.0,63.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72,30.13,54.76,0.0,0.0,36.95,0.0,0.0,36.03,0.0,0.0,55.97,0.0,33.52,0.0,27.57,44.01,40.12,0.0,0.0,41.15,0.0,0.0,0.0,0.0,45.58,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,35.26,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,29.51,0.0,0.0,0.0,0.0,35.59,0.0,0.0,0.0,0.0,48.97,0.0,23.96,0.0,0.0,0.0,53.19,44.74,30.82,0.0,17.95,0.0,0.0,48.38,24.9,0.0,0.0,0.0,36.28,0.0,0.0,44.86,0.0,0.0,0.0,44.49,37.65,32.43,0.0,36.66,0.0,0.0,0.0,33.35,0.0,48.66,49.06,42.32,55.65,59.62,0.0,0.0,63.13,60.65,45.2,31.72,0.0,29.67,21.55,0.0,0.0,24.31,0.0,26.18,44.58,0.0,0.0,0.0,0.0,0.0,36.5,33.38,0.0,0.0,32.83,40.72,0.0,0.0,50.29,0.0,0.0,0.0,70.71,0.0,0.0,0.0,25.84,0.0,0.0
393,21.19,54.0,0.0,27.97,0.0,0.0,60.63,31.47,64.57,0.0,31.53,0.0,20.09,0.0,24.75,41.61,0.0,0.0,0.0,0.0,0.0,64.85,0.0,0.0,43.82,0.0,0.0,23.07,0.0,0.0,32.79,0.0,27.04,0.0,40.52,0.0,32.23,0.0,0.0,0.0,0.0,47.29,0.0,0.0,29.1,24.98,0.0,64.38,0.0,0.0,25.34,57.79,0.0,0.0,0.0,33.98,37.5,0.0,40.18,25.0,42.35,63.38,35.73,0.0,40.91,0.0,0.0,0.0,0.0,0.0,0.0,30.23,19.09,30.1,0.0,0.0,39.87,58.95,54.64,0.0,0.0,0.0,0.0,51.01,0.0,0.0,0.0,36.54,41.29,0.0,31.97,0.0,0.0,0.0,33.22,0.0,0.0,60.39,0.0,24.98
394,41.31,0.0,50.4,39.57,0.0,0.0,0.0,0.0,0.0,0.0,38.11,38.04,0.0,51.05,35.98,15.2,0.0,0.0,0.0,44.12,0.0,53.12,0.0,26.98,0.0,0.0,19.75,0.0,0.0,0.0,0.0,20.13,37.67,0.0,0.0,0.0,0.0,33.2,40.77,20.79,0.0,0.0,32.9,43.64,0.0,0.0,23.26,42.13,29.74,0.0,54.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58,0.0,0.0,0.0,0.0,15.2,38.24,24.54,0.0,26.43,0.0,0.0,0.0,33.24,0.0,46.4,25.78,45.57,0.0,0.0,28.28,0.0,0.0,43.01,0.0,0.0,0.0,40.63,0.0,0.0,0.0,0.0,35.71,0.0,0.0,34.61,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,48.74,0.0,44.65,45.66,45.97,34.93,25.98,0.0,0.0,55.33,0.0,32.61,0.0,0.0,0.0,0.0,0.0,42.08,0.0,36.54,0.0,24.24,37.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,0.0,0.0,0.0,0.0,41.83,0.0,0.0,0.0,27.87,0.0,0.0,0.0,0.0,0.0,59.95,0.0,37.53,0.0,46.22,0.0,0.0,36.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.65,0.0,0.0,70.77,41.94,0.0,0.0,0.0,0.0,30.39,19.33,33.81,0.0,50.64,0.0,21.79,0.0,0.0,0.0,39.7,0.0,21.03,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,33.64,0.0,20.3,48.38,35.62,29.9,0.0,0.0,40.73,0.0,0.0,55.3,0.0,0.0,0.0,39.66,0.0,34.96,48.25,23.56,0.0,36.39,0.0,56.54,30.16,49.72,0.0,48.09,41.62,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.86,0.0,0.0,0.0,56.94,0.0,40.56,0.0,0.0,0.0,0.0,0.0,0.0,31.08,0.0,0.0,0.0,27.68,27.31,49.0,0.0,0.0,0.0,0.0,73.84,0.0,0.0,0.0,43.36,0.0,0.0,0.0,39.74,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,41.67,34.3,0.0,57.99,35.54,0.0,0.0,41.03,0.0,0.0,61.52,0.0,0.0,24.42,0.0
397,0.0,29.25,0.0,0.0,0.0,33.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.86,0.0,0.0,0.0,0.0,27.53,40.24,0.0,0.0,0.0,44.06,0.0,35.37,0.0,0.0,0.0,53.47,0.0,0.0,0.0,61.53,0.0,0.0,0.0,38.9,0.0,18.53,0.0,52.5,0.0,0.0,45.63,14.96,0.0,0.0,0.0,0.0,51.59,34.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,44.08,0.0,0.0,38.08,33.58,0.0,0.0,0.0,0.0,26.75,0.0,57.05,37.16,0.0,26.77,40.5,0.0,0.0,30.92,0.0,0.0,0.0,34.2,0.0,69.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59,22.95,0.0,0.0,0.0
398,0.0,31.17,0.0,0.0,41.52,0.0,31.69,56.35,0.0,0.0,30.09,0.0,33.56,0.0,0.0,27.06,29.84,24.56,0.0,0.0,46.39,0.0,76.42,0.0,52.63,0.0,0.0,0.0,0.0,33.51,0.0,40.37,0.0,0.0,39.8,0.0,0.0,0.0,0.0,32.69,0.0,0.0,0.0,28.7,0.0,0.0,0.0,28.35,0.0,39.62,0.0,0.0,0.0,0.0,24.19,27.87,0.0,0.0,0.0,0.0,0.0,35.63,0.0,40.86,0.0,21.3,37.99,0.0,54.42,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.56,36.17,0.0,42.54,34.92,0.0,30.79,0.0,43.34,0.0,42.89,20.6,26.15,0.0,53.74,0.0,0.0,43.97,24.87
399,0.0,0.0,0.0,0.0,25.78,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.45,0.0,34.05,0.0,0.0,38.66,0.0,0.0,0.0,51.76,0.0,0.0,0.0,0.0,41.99,28.68,45.58,45.2,0.0,0.0,0.0,12.99,33.47,0.0,0.0,37.45,0.0,0.0,0.0,73.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56,17.63,0.0,44.06,49.89,33.42,0.0,41.66,0.0,31.0,31.84,0.0,34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64,28.79,0.0,0.0,0.0,0.0,0.0,46.55,41.76,38.78,0.0,0.0,0.0,0.0,0.0,33.02,0.0,0.0,0.0,0.0,0.0,0.0
